capacity_output [kW],power_input [kW],condenser_water_temperature [DEG C],condenser_water_flow_rate [percent],evaporator_water_return_temperature [DEG C],evaporator_water_supply_temperature [DEG C],evaporator_water_flow_rate [percent]
28.31510204,8.111509671,31.13278036,0.932773462,13.02149589,8.40379633,0.2
28.31510204,8.094881457,28.19523465,0.959350858,14.00874489,8.247434635,0.220408163
28.31510204,8.079079358,28.56924704,0.976403534,13.64223348,8.536006255,0.240816327
28.31510204,8.064087925,34.39151837,0.890658547,14.6692915,7.912150094,0.26122449
28.31510204,8.049891709,27.3820122,0.950852736,12.87493861,8.388794888,0.281632653
28.31510204,8.03647526,24.63767177,0.988324656,14.20925473,8.237544824,0.302040816
28.31510204,8.023823131,26.25745615,1.041024092,14.45954902,8.304323037,0.32244898
28.31510204,8.011919872,29.17164279,0.941253891,12.98562832,8.336045226,0.342857143
28.31510204,8.000750034,28.66347743,0.951965132,13.97497466,8.174193593,0.363265306
28.31510204,7.990298169,28.00138195,0.984648426,14.85192072,8.440946461,0.383673469
28.31510204,7.980548828,30.42065048,0.852709294,12.53004452,8.711416337,0.404081633
28.31510204,7.971486562,29.46946456,0.985240015,14.26486291,8.114424299,0.424489796
28.31510204,7.963095922,25.75218328,1.098029971,14.18161912,7.955731522,0.444897959
28.31510204,7.95536146,27.55145282,0.940474807,15.08066379,8.668734701,0.465306122
28.31510204,7.948267726,29.76587291,0.946984642,12.31071949,8.831837683,0.485714286
28.31510204,7.941799271,29.16311088,0.973569109,15.22770892,8.282827092,0.506122449
28.31510204,7.935940648,27.19877038,0.907507396,12.64887556,7.826036659,0.526530612
28.31510204,7.930676406,29.25064165,0.921651741,13.5699246,7.884877527,0.546938776
28.31510204,7.925991098,28.3093897,0.973557739,14.09332737,8.500517633,0.567346939
28.31510204,7.921869274,28.17368302,0.897170337,15.10543705,8.915832746,0.587755102
28.31510204,7.918295485,24.67641366,0.951659518,14.86491026,8.20206375,0.608163265
28.31510204,7.915254283,29.33334949,0.964887964,12.84250239,8.591069456,0.628571429
28.31510204,7.912730219,30.53845155,1.029201723,13.35987064,8.322137085,0.648979592
28.31510204,7.910707844,26.48450833,1.015473878,14.3142254,8.65993712,0.669387755
28.31510204,7.909171709,29.86013999,0.98110069,14.05736743,7.967481978,0.689795918
28.31510204,7.908106365,26.82209048,0.927688741,13.40117462,7.99874856,0.710204082
28.31510204,7.907496364,31.82585034,0.948387992,13.74501292,7.742545685,0.730612245
28.31510204,7.907326256,29.84213041,0.941488462,12.33096491,8.379675127,0.751020408
28.31510204,7.907580593,30.53393444,1.012916059,14.72249196,8.475801829,0.771428571
28.31510204,7.908243927,31.60831014,0.998028462,14.10272988,8.482210753,0.791836735
28.31510204,7.909300807,29.85367762,0.975696456,12.59239157,8.622811058,0.812244898
28.31510204,7.910735786,25.06322204,0.971172845,14.73167599,8.050348522,0.832653061
28.31510204,7.912533414,25.66550861,0.983665837,12.84846426,8.153076864,0.853061224
28.31510204,7.914678242,30.86593713,0.967670023,13.09114045,7.930940353,0.873469388
28.31510204,7.917154823,27.57842953,0.961896891,14.36581165,8.326865929,0.893877551
28.31510204,7.919947706,29.35828336,0.926530476,14.24637393,8.869547832,0.914285714
28.31510204,7.923041444,29.36741558,0.929161074,15.20823621,8.661185934,0.934693878
28.31510204,7.926420587,27.76387334,0.930518517,14.73818725,8.435044435,0.955102041
28.31510204,7.930069686,29.49992694,0.984176225,14.91090527,8.309748387,0.975510204
28.31510204,7.933973293,30.45425006,0.91746294,14.19109074,8.726463201,0.995918367
28.31510204,7.938115959,28.37549688,0.909307921,14.12811427,8.383539075,1.016326531
28.31510204,7.942482235,28.40728939,0.986329404,12.64463434,8.61913709,1.036734694
28.31510204,7.947056672,25.30023515,1.022799052,15.62291893,8.215109429,1.057142857
28.31510204,7.951823821,30.62728458,0.917596704,15.47415297,8.02391114,1.07755102
28.31510204,7.956768234,30.49521392,0.922114855,13.04627113,8.331101738,1.097959184
28.31510204,7.961874461,27.84596575,0.984552681,14.02425161,8.412709167,1.118367347
28.31510204,7.967127054,29.97712344,0.94566806,15.31140743,8.284600666,1.13877551
28.31510204,7.972510564,27.33017065,0.940863975,13.75923368,8.947550021,1.159183673
28.31510204,7.978009542,27.44476538,0.992763468,13.44966057,8.019208763,1.179591837
28.31510204,7.983608539,25.79508078,0.960492913,14.38988184,8.454565762,1.2
29.11836735,8.317735405,27.86151339,1.042042263,13.04876015,8.46727614,0.2
29.11836735,8.300684438,33.0128153,0.976846449,14.06859649,8.261241769,0.220408163
29.11836735,8.284480589,23.92596314,1.013988723,13.76308933,8.558629132,0.240816327
29.11836735,8.269108016,29.42198293,0.946994525,13.92945077,7.959534068,0.26122449
29.11836735,8.254550877,28.73699166,0.967902586,14.27241263,8.364569217,0.281632653
29.11836735,8.240793331,29.34930948,0.921808316,13.53272675,8.183219253,0.302040816
29.11836735,8.227819536,26.09973315,1.002053551,13.40814053,8.325101262,0.32244898
29.11836735,8.21561365,28.28175746,0.953082257,12.67631093,8.480011585,0.342857143
29.11836735,8.204159833,29.26411726,0.937286777,12.29189024,8.209268963,0.363265306
29.11836735,8.193442241,27.88852981,0.980110082,13.70951874,8.310727335,0.383673469
29.11836735,8.183445034,25.90125336,1.073959524,14.13373783,8.290428787,0.404081633
29.11836735,8.174152371,28.85036298,0.950074169,13.89290841,8.103633789,0.424489796
29.11836735,8.165548409,27.42001743,0.95108582,13.22207504,7.729706398,0.444897959
29.11836735,8.157617306,30.06573676,0.946512481,14.34362797,8.180482732,0.465306122
29.11836735,8.150343222,27.81297578,0.977133007,15.01464498,8.30752953,0.485714286
29.11836735,8.143710315,29.48167582,0.977484059,12.74253632,8.27580092,0.506122449
29.11836735,8.137702743,26.76665685,1.04340738,11.25383931,8.323777337,0.526530612
29.11836735,8.132304664,30.44747149,1.038188172,15.7716745,7.907173569,0.546938776
29.11836735,8.127500237,29.21109433,0.9549277,13.78802887,7.879518264,0.567346939
29.11836735,8.12327362,29.891624,1.056553604,16.36495932,8.299610306,0.587755102
29.11836735,8.119608972,30.16541994,0.914672505,14.84915165,7.870895366,0.608163265
29.11836735,8.116490451,28.70516697,0.963297913,15.76459454,8.296891465,0.628571429
29.11836735,8.113902216,30.81977659,1.042469588,14.03151831,8.118070643,0.648979592
29.11836735,8.111828424,29.18334272,0.982079296,13.87788274,8.452825819,0.669387755
29.11836735,8.110253234,31.11324204,0.917713402,12.79893842,8.696304468,0.689795918
29.11836735,8.109160806,27.28225789,1.015015709,15.43970708,8.76032864,0.710204082
29.11836735,8.108535296,31.35179923,0.992192056,14.45933891,8.7769467,0.730612245
29.11836735,8.108360863,32.57238575,0.864609451,13.94837914,8.077402454,0.751020408
29.11836735,8.108621667,27.42637202,0.993759727,13.01973736,8.266137765,0.771428571
29.11836735,8.109301864,30.39931727,0.959253428,12.69280676,8.112479251,0.791836735
29.11836735,8.110385615,28.91106414,0.937028381,15.01561457,8.446630953,0.812244898
29.11836735,8.111857076,30.25309995,1.033259386,14.32423583,8.550171901,0.832653061
29.11836735,8.113700407,30.54567989,0.936508194,12.60292921,8.47079352,0.853061224
29.11836735,8.115899765,28.25004737,0.904836031,14.18873581,8.352018866,0.873469388
29.11836735,8.11843931,28.88366873,0.941702785,14.67965756,8.802835836,0.893877551
29.11836735,8.121303199,28.41867955,0.980473691,14.8619501,7.798151504,0.914285714
29.11836735,8.124475592,25.59232411,1.047287676,12.87712333,8.115950754,0.934693878
29.11836735,8.127940645,29.13726985,0.976545075,13.19386948,8.309911971,0.955102041
29.11836735,8.131682519,30.14614342,0.969409458,13.5848198,8.424027972,0.975510204
29.11836735,8.135685371,29.47825908,0.913313018,13.44803231,8.027351338,0.995918367
29.11836735,8.139933359,28.81493343,1.031795057,14.77712085,8.262895488,1.016326531
29.11836735,8.144410642,28.19631251,0.928439871,13.67649581,7.974521841,1.036734694
29.11836735,8.149101379,23.83578635,0.967404217,14.63713977,8.279700225,1.057142857
29.11836735,8.153989727,31.46561114,0.972821688,14.53456793,8.295342195,1.07755102
29.11836735,8.159059846,28.88737497,0.938826569,13.34741929,8.248234015,1.097959184
29.11836735,8.164295893,30.302849,1.004535563,14.25058601,7.741066791,1.118367347
29.11836735,8.169682027,30.46835431,0.98369171,13.96998441,8.02875404,1.13877551
29.11836735,8.175202406,28.62999203,0.950338382,14.91216185,7.813385128,1.159183673
29.11836735,8.18084119,28.30962067,0.891842359,13.64767271,8.454639655,1.179591837
29.11836735,8.186582535,25.23909868,0.925017439,13.37294338,8.577698667,1.2
29.92163265,8.553927212,32.39135379,0.957903469,14.58554176,8.532741559,0.2
29.92163265,8.536392063,27.23138761,0.985950347,14.20124024,8.41839486,0.220408163
29.92163265,8.519728087,25.09626879,0.935635064,12.66607136,8.728363687,0.240816327
29.92163265,8.503918991,29.86301124,1.000871577,13.06933623,8.64357664,0.26122449
29.92163265,8.488948485,25.74724424,0.934904661,14.31469869,7.654466709,0.281632653
29.92163265,8.474800278,28.71826857,0.989836621,14.37574615,8.147477334,0.302040816
29.92163265,8.461458076,25.13163837,1.034827877,14.36701095,8.192842367,0.32244898
29.92163265,8.44890559,26.22480005,0.941156366,12.70046203,8.469715299,0.342857143
29.92163265,8.437126528,30.36765618,0.935479168,12.42931483,8.738055305,0.363265306
29.92163265,8.426104598,25.89176655,0.980818033,15.30808284,8.578314349,0.383673469
29.92163265,8.415823509,27.61361976,0.956386158,13.93473411,8.366500749,0.404081633
29.92163265,8.40626697,31.95437618,0.931823325,13.84131642,8.332430319,0.424489796
29.92163265,8.397418688,31.97452353,0.951302016,15.59130076,8.552428308,0.444897959
29.92163265,8.389262373,25.52003683,0.925992511,15.25424256,7.814793984,0.465306122
29.92163265,8.381781733,32.21170952,0.993911732,13.78312415,8.193141503,0.485714286
29.92163265,8.374960476,27.85386538,0.965784614,15.05828353,8.165033498,0.506122449
29.92163265,8.368782312,27.36733372,0.933912841,12.89751351,8.21700328,0.526530612
29.92163265,8.363230948,30.95641417,0.981574205,12.90708625,8.025568037,0.546938776
29.92163265,8.358290094,28.01948978,0.987608163,12.97554598,8.978606859,0.567346939
29.92163265,8.353943457,28.74924949,1.039045187,13.97420029,8.49069445,0.587755102
29.92163265,8.350174747,26.95899068,0.993148752,13.11003888,8.503465443,0.608163265
29.92163265,8.346967672,28.15787452,0.893629507,13.66188668,8.709091584,0.628571429
29.92163265,8.344305941,28.89066968,1.014402052,16.43357994,8.104316622,0.648979592
29.92163265,8.342173261,32.52484461,1.052155023,12.75042218,8.729878472,0.669387755
29.92163265,8.340553343,31.34919569,1.051248892,14.3791762,9.049026845,0.689795918
29.92163265,8.339429893,24.71221243,0.999185132,14.29592367,8.381962706,0.710204082
29.92163265,8.338786621,29.43785576,0.93732738,13.51187724,8.421907453,0.730612245
29.92163265,8.338607235,27.90359401,0.961450793,14.49694075,8.510905221,0.751020408
29.92163265,8.338875445,29.3677973,0.992427423,14.17465014,8.397919127,0.771428571
29.92163265,8.339574957,23.37194479,1.013022654,12.13739721,8.28678502,0.791836735
29.92163265,8.340689482,29.2153431,0.947516863,15.64721455,7.925597903,0.812244898
29.92163265,8.342202727,26.66955539,1.045624225,13.84680255,8.699867457,0.832653061
29.92163265,8.344098401,29.15845689,1.012442084,12.94581579,8.219315888,0.853061224
29.92163265,8.346360213,30.44109978,0.939705296,14.0541047,8.64481192,0.873469388
29.92163265,8.348971871,25.32212673,1.05568945,14.45126042,8.482375426,0.893877551
29.92163265,8.351917084,27.47403074,0.941830551,13.97364344,8.78553924,0.914285714
29.92163265,8.35517956,25.63540484,0.959314353,13.56130796,8.146194291,0.934693878
29.92163265,8.358743008,29.55819297,1.021546066,14.47345226,8.589358888,0.955102041
29.92163265,8.362591137,24.9427684,1.046960609,12.32767519,8.121005916,0.975510204
29.92163265,8.366707654,30.45480855,0.963371732,13.97967466,8.818380488,0.995918367
29.92163265,8.371076269,29.11478124,1.038364713,13.66257465,8.263981033,1.016326531
29.92163265,8.37568069,28.38733431,0.997708548,13.39247792,8.549938163,1.036734694
29.92163265,8.380504625,32.21598128,0.844260055,14.81184116,8.171608094,1.057142857
29.92163265,8.385531784,28.85622565,0.927495206,14.76951593,8.288311976,1.07755102
29.92163265,8.390745875,25.17800979,1.020660115,13.4843597,8.355362485,1.097959184
29.92163265,8.396130605,31.05978143,0.981047665,13.83561375,8.551615625,1.118367347
29.92163265,8.401669685,29.79224542,1.018997626,16.13410763,8.406613685,1.13877551
29.92163265,8.407346822,31.31088048,1.008137408,14.32143951,7.997866319,1.159183673
29.92163265,8.413145725,30.47108494,1.099163285,12.91630728,8.151437687,1.179591837
29.92163265,8.419050103,25.34493243,0.956277985,13.6434243,7.950659772,1.2
30.72489796,8.822484021,28.87499537,0.974736693,13.54309812,8.657058597,0.2
30.72489796,8.804398344,29.66627376,1.033329563,14.41551211,8.113995981,0.220408163
30.72489796,8.78721119,27.25511166,1.007069546,15.33365054,8.316836018,0.240816327
30.72489796,8.770905756,26.9818102,0.999219175,13.63474947,8.373093662,0.26122449
30.72489796,8.75546524,31.07147554,0.961616537,13.96729987,8.302301495,0.281632653
30.72489796,8.740872839,29.3694062,1.004980895,14.3618128,8.743850704,0.302040816
30.72489796,8.72711175,28.39154774,1.037321186,13.67528939,8.22357636,0.32244898
30.72489796,8.714165169,28.16362963,0.988379953,13.86189638,8.709626279,0.342857143
30.72489796,8.702016295,30.46500413,1.056495931,15.2776848,8.339121731,0.363265306
30.72489796,8.690648323,28.18793673,0.976556599,13.68701899,8.444735831,0.383673469
30.72489796,8.680044452,24.50258392,1.00638932,14.03452842,8.369036638,0.404081633
30.72489796,8.670187878,23.78011674,0.96004646,13.35043898,8.207909744,0.424489796
30.72489796,8.661061798,29.58693491,0.938113945,13.0083505,8.165105354,0.444897959
30.72489796,8.652649409,28.47478084,1.003106649,13.94026264,8.510465521,0.465306122
30.72489796,8.644933909,31.30138459,0.902157141,14.7172532,8.550395677,0.485714286
30.72489796,8.637898494,30.22642219,1.003967394,13.99100832,8.665599963,0.506122449
30.72489796,8.631526362,25.73337248,0.924597908,13.94311506,8.493452141,0.526530612
30.72489796,8.625800709,28.00009062,1.045667203,14.16997206,8.225914553,0.546938776
30.72489796,8.620704733,31.74082108,1.008444811,13.2640041,8.588370285,0.567346939
30.72489796,8.616221631,26.00417085,0.954886719,13.51017105,8.161862956,0.587755102
30.72489796,8.612334599,31.83769462,1.013970657,12.99356471,8.708800496,0.608163265
30.72489796,8.609026836,28.53756698,0.965486213,13.81911853,8.324018204,0.628571429
30.72489796,8.606281537,29.69047494,0.965993731,12.3714063,8.273033021,0.648979592
30.72489796,8.604081901,28.1067427,0.915791335,15.04317825,8.040864357,0.669387755
30.72489796,8.602411123,33.55609556,0.904281121,12.65603397,8.583596685,0.689795918
30.72489796,8.601252402,25.79799948,0.968389768,14.81760606,8.936761528,0.710204082
30.72489796,8.600588934,30.56181471,1.016213982,14.25424954,8.063611613,0.730612245
30.72489796,8.600403917,26.83699261,0.936211023,14.42752859,8.365987628,0.751020408
30.72489796,8.600680547,27.66426273,0.969189559,14.13234496,8.575700195,0.771428571
30.72489796,8.601402021,32.33863346,1.02088189,13.55965713,9.37163083,0.791836735
30.72489796,8.602551537,31.18441856,0.92039607,13.61778767,8.458549425,0.812244898
30.72489796,8.604112292,31.22641493,0.961742663,13.92934379,8.916652628,0.832653061
30.72489796,8.606067482,27.01650452,0.975256037,12.25758831,8.736981074,0.853061224
30.72489796,8.608400305,30.99116399,0.98603778,13.3761209,8.230862167,0.873469388
30.72489796,8.611093958,29.79301874,1.071444865,13.02318678,7.768384273,0.893877551
30.72489796,8.614131638,29.5424752,1.00509381,13.78384822,8.210105758,0.914285714
30.72489796,8.617496542,28.98004342,1.031261649,14.755016,8.152282156,0.934693878
30.72489796,8.621171867,26.27710435,0.956821884,13.86469948,8.318360882,0.955102041
30.72489796,8.62514081,32.38178464,0.993521449,15.34382569,8.267784234,0.975510204
30.72489796,8.629386568,30.58173805,0.99424386,13.9242652,8.112212005,0.995918367
30.72489796,8.633892339,31.74194455,0.896841984,11.6200202,8.64811078,1.016326531
30.72489796,8.638641319,25.81216008,1.053186014,12.97570329,8.034924402,1.036734694
30.72489796,8.643616706,31.5512867,0.996768257,14.26218852,8.383528643,1.057142857
30.72489796,8.648801696,26.34289828,0.953643908,15.42742918,8.15824785,1.07755102
30.72489796,8.654179487,30.39342047,0.991672998,14.20671919,8.277308318,1.097959184
30.72489796,8.659733275,29.39565238,0.99626502,13.17788873,8.263882025,1.118367347
30.72489796,8.665446258,29.83454466,0.994798618,12.58347152,8.396205565,1.13877551
30.72489796,8.671301633,26.88094401,1.066501396,14.32584386,8.698385816,1.159183673
30.72489796,8.677282597,29.63445264,0.993080409,12.68714225,7.87781828,1.179591837
30.72489796,8.683372347,31.34853739,1.008488662,13.38268573,8.722144073,1.2
31.52816327,9.125804764,31.11989499,0.996354522,12.60996087,8.385686242,0.2
31.52816327,9.107097293,33.30777127,0.917704688,14.93763772,7.905805985,0.220408163
31.52816327,9.089319238,29.42655177,1.062898161,15.83858285,8.142458273,0.240816327
31.52816327,9.072453216,28.97144974,0.884903972,13.23498955,8.767349194,0.26122449
31.52816327,9.056481849,30.94228705,0.897662121,12.74427992,8.409413553,0.281632653
31.52816327,9.041387755,29.17318965,0.982397774,13.9603477,8.160161681,0.302040816
31.52816327,9.027153554,28.90863053,0.967343271,13.45301178,8.520563996,0.32244898
31.52816327,9.013761864,28.28448487,1.017039343,14.42711871,8.568498748,0.342857143
31.52816327,9.001195306,30.6515018,0.935083012,13.97852339,8.485044122,0.363265306
31.52816327,8.989436499,27.12282059,0.923400096,12.1866402,8.18634762,0.383673469
31.52816327,8.978468062,29.93022055,0.889406577,12.78809107,8.105384468,0.404081633
31.52816327,8.968272615,30.02550756,0.983456081,14.43264779,7.882888828,0.424489796
31.52816327,8.958832776,27.73598396,0.925339971,13.25074773,8.190707393,0.444897959
31.52816327,8.950131166,26.82555998,0.908905485,13.86644063,8.093513839,0.465306122
31.52816327,8.942150404,27.11725999,0.954434528,14.21984646,8.662994858,0.485714286
31.52816327,8.934873108,28.36077694,0.899893289,15.49601833,8.298103705,0.506122449
31.52816327,8.928281899,28.47494934,0.956361849,12.81988026,8.102734541,0.526530612
31.52816327,8.922359396,28.10286041,1.000988007,11.93977011,8.659616786,0.546938776
31.52816327,8.917088218,27.76526355,0.957306756,12.66012553,8.279790223,0.567346939
31.52816327,8.912450985,30.04452978,0.972602097,15.10075332,8.539869996,0.587755102
31.52816327,8.908430316,29.03443068,1.021713856,14.86540633,8.390086826,0.608163265
31.52816327,8.90500883,26.67785203,0.979139378,14.51051165,8.379830374,0.628571429
31.52816327,8.902169147,31.29063617,0.953331926,13.13515688,8.500699511,0.648979592
31.52816327,8.899893886,30.46556823,0.973276025,15.28591381,8.727772188,0.669387755
31.52816327,8.898165667,31.70809356,1.029816987,15.27172542,8.259437365,0.689795918
31.52816327,8.896967108,27.93851421,0.990296567,15.11562419,8.683286992,0.710204082
31.52816327,8.89628083,27.88095353,0.978520695,13.41645999,8.527971141,0.730612245
31.52816327,8.896089452,29.63343718,1.047142704,13.12446512,8.15495516,0.751020408
31.52816327,8.896375592,29.75031907,0.843075119,14.86807625,7.773232356,0.771428571
31.52816327,8.897121871,31.48021963,0.975672655,13.04814385,8.465842232,0.791836735
31.52816327,8.898310908,27.74826865,1.013535398,15.55833042,8.47192684,0.812244898
31.52816327,8.899925322,34.02241105,1.010388531,13.58526921,8.513297621,0.832653061
31.52816327,8.901947732,26.31701749,0.866993691,14.98699463,7.811517595,0.853061224
31.52816327,8.904360759,32.7422703,0.941359419,15.50675807,8.195810914,0.873469388
31.52816327,8.907147021,30.84741306,0.993393661,13.71358137,7.755451487,0.893877551
31.52816327,8.910289138,27.10147412,1.011446899,14.78626173,8.324362781,0.914285714
31.52816327,8.913769728,31.09552574,1.008802243,14.23111308,7.724041699,0.934693878
31.52816327,8.917571413,26.11619512,1.038067519,13.47619502,7.736084735,0.955102041
31.52816327,8.92167681,27.91654892,0.945562333,14.59956634,8.673800213,0.975510204
31.52816327,8.926068539,31.47246101,1.050558845,11.61753935,8.310766279,0.995918367
31.52816327,8.93072922,33.04645196,0.973375267,14.83579833,8.238835088,1.016326531
31.52816327,8.935641472,29.24189962,1.002976029,12.62507786,8.748725374,1.036734694
31.52816327,8.940787915,29.87735996,0.991296464,14.95484014,8.453769657,1.057142857
31.52816327,8.946151167,27.66387426,1.014863944,13.42695863,8.712434591,1.07755102
31.52816327,8.951713848,28.31956383,0.842153777,13.5538872,8.245036111,1.097959184
31.52816327,8.957458578,30.40500285,0.997260236,14.97369838,8.308748001,1.118367347
31.52816327,8.963367976,27.85844861,0.958845196,15.78845208,8.320158209,1.13877551
31.52816327,8.969424662,25.8870972,0.982836135,13.77193402,7.704934031,1.159183673
31.52816327,8.975611254,27.23531534,0.962688759,14.9785571,8.327292407,1.179591837
31.52816327,8.981910372,29.7850615,1.01869034,13.80173291,8.428913753,1.2
32.33142857,9.466288371,27.09522866,0.946678263,14.59888388,8.632103555,0.2
32.33142857,9.446882925,32.62193727,1.048566523,14.48503486,8.220822,0.220408163
32.33142857,9.42844157,28.27651885,1.030022277,14.31914691,8.486784434,0.240816327
32.33142857,9.410946278,27.9694857,0.98997158,14.50433132,8.498248229,0.26122449
32.33142857,9.394379019,28.00520181,0.940483882,14.52158023,8.011599006,0.281632653
32.33142857,9.378721765,27.03868449,1.066892653,13.89300707,8.537004422,0.302040816
32.33142857,9.363956486,30.40036205,0.941891202,13.1178424,8.253480795,0.32244898
32.33142857,9.350065152,27.8652568,0.95752498,15.70702115,8.628374167,0.342857143
32.33142857,9.337029736,29.65210889,0.973020935,13.77640087,8.004658439,0.363265306
32.33142857,9.324832208,28.63831502,1.051092901,14.96466772,8.17380593,0.383673469
32.33142857,9.313454539,30.09363992,0.98545904,14.84283268,8.701151697,0.404081633
32.33142857,9.3028787,28.91960693,0.949956456,13.36130835,8.708090681,0.424489796
32.33142857,9.293086661,31.03221718,0.931590004,13.80809064,7.940278262,0.444897959
32.33142857,9.284060394,29.49800509,0.943407962,12.67822595,7.988081601,0.465306122
32.33142857,9.27578187,27.07223004,1.008044489,15.14024121,8.113935696,0.485714286
32.33142857,9.268233058,29.85823509,0.994219418,14.14109184,8.530570821,0.506122449
32.33142857,9.261395932,29.5908953,0.944426273,13.73825236,8.044585227,0.526530612
32.33142857,9.25525246,29.74314351,0.94102444,14.50864259,7.869300448,0.546938776
32.33142857,9.249784615,28.06936626,0.871797014,11.4920995,8.123629982,0.567346939
32.33142857,9.244974366,31.90626414,0.965838071,12.97495856,8.464699656,0.587755102
32.33142857,9.240803686,28.8242626,1.040331191,15.39675594,8.082696816,0.608163265
32.33142857,9.237254545,29.89739669,0.953323029,13.61354116,8.527988491,0.628571429
32.33142857,9.234308913,29.73185939,0.92116549,13.70900623,8.193525409,0.648979592
32.33142857,9.231948762,29.94670926,0.996699379,14.07934928,8.156688945,0.669387755
32.33142857,9.230156063,30.37082332,0.860594607,13.35749033,8.065430718,0.689795918
32.33142857,9.228912786,30.34543737,1.070320436,15.28953099,8.129747655,0.710204082
32.33142857,9.228200903,28.73903103,0.9669256,13.4144611,8.592365656,0.730612245
32.33142857,9.228002384,29.46352492,0.93674128,13.19694718,8.331257038,0.751020408
32.33142857,9.228299201,25.28533074,0.944308402,13.32878525,8.666835331,0.771428571
32.33142857,9.229073323,27.8966154,0.987459609,14.61192922,8.382423853,0.791836735
32.33142857,9.230306723,30.06807542,0.992426435,14.97524632,8.748120432,0.812244898
32.33142857,9.231981371,30.28235654,0.985852011,13.45198888,8.38878306,0.832653061
32.33142857,9.234079237,29.96775299,0.978027738,14.10233189,8.850055994,0.853061224
32.33142857,9.236582294,28.58195794,0.973818939,14.17170942,8.609882149,0.873469388
32.33142857,9.239472511,27.59822316,1.006908025,14.5360473,8.325713405,0.893877551
32.33142857,9.24273186,29.25183738,0.997693209,14.16134615,8.205902933,0.914285714
32.33142857,9.246342312,31.00392534,1.044446273,14.34058206,8.259729561,0.934693878
32.33142857,9.250285837,28.2723275,0.938337935,13.45799071,9.011060521,0.955102041
32.33142857,9.254544406,26.62895575,0.969898484,13.57254435,8.441228989,0.975510204
32.33142857,9.259099991,29.58964847,0.889955704,14.7490564,8.345569566,0.995918367
32.33142857,9.263934562,27.95497313,1.067340726,14.24497147,8.189481482,1.016326531
32.33142857,9.26903009,29.13589696,0.998076594,14.7212687,8.296413987,1.036734694
32.33142857,9.274368546,33.95039015,0.938945437,15.56806248,8.374749794,1.057142857
32.33142857,9.279931901,28.46479143,0.986879634,14.2316411,8.326612947,1.07755102
32.33142857,9.285702126,28.83436645,0.972152976,13.12016519,8.578730926,1.097959184
32.33142857,9.291661192,29.64515575,1.008169933,13.14736083,8.541080147,1.118367347
32.33142857,9.297791069,29.45147117,0.904682412,13.74454085,8.443142537,1.13877551
32.33142857,9.304073729,28.27477033,1.036479685,14.60121863,8.009860545,1.159183673
32.33142857,9.310491143,27.31434068,0.979226655,14.12021436,8.541214505,1.179591837
32.33142857,9.317025281,29.3580494,1.006064272,14.08165157,8.347797355,1.2
33.13469388,9.846333771,30.93103998,1.058032818,15.19421315,8.399993622,0.2
33.13469388,9.82614925,28.85691835,1.01149928,13.62099807,8.269174766,0.220408163
33.13469388,9.806967526,32.36308076,0.976408552,14.74556246,7.795639855,0.240816327
33.13469388,9.788769846,28.68651746,1.016654554,15.50611983,8.110776722,0.26122449
33.13469388,9.771537457,31.03679627,0.99103203,14.00839172,8.47697711,0.281632653
33.13469388,9.755251607,32.5250433,0.950945303,14.54134103,8.864772949,0.302040816
33.13469388,9.739893543,30.11185997,0.971097736,12.53071428,8.74768363,0.32244898
33.13469388,9.725444511,27.6208834,1.054839185,13.12545714,8.145149047,0.342857143
33.13469388,9.711885759,29.47160316,0.91414311,14.62942559,8.287241428,0.363265306
33.13469388,9.699198534,28.26547635,0.989020779,14.56894648,8.471229638,0.383673469
33.13469388,9.687364083,28.15499245,0.853794049,13.01932716,8.600829615,0.404081633
33.13469388,9.676363652,27.44870515,0.975896195,13.81457532,8.994665185,0.424489796
33.13469388,9.66617849,32.19683779,0.985179442,12.04680194,8.441539921,0.444897959
33.13469388,9.656789843,32.15851424,0.889769271,14.45325067,7.960049485,0.465306122
33.13469388,9.648178959,26.40688147,1.068883549,13.18647524,8.270147341,0.485714286
33.13469388,9.640327084,30.26441006,0.915244185,14.45812782,9.371105721,0.506122449
33.13469388,9.633215465,30.04389789,1.014675837,14.74988581,8.585635807,0.526530612
33.13469388,9.62682535,26.31314186,1.006164985,15.53411616,8.449721844,0.546938776
33.13469388,9.621137986,31.15152523,1.025233168,13.92168744,7.870692744,0.567346939
33.13469388,9.616134619,31.61821922,1.014406793,14.86545329,8.070989503,0.587755102
33.13469388,9.611796498,25.35312802,1.094273281,13.82240219,8.901587811,0.608163265
33.13469388,9.608104868,29.94173741,0.908425018,14.58425502,8.04872638,0.628571429
33.13469388,9.605040977,30.47588046,0.976572181,12.61856772,8.565236357,0.648979592
33.13469388,9.602586073,27.17395332,0.979998992,14.95373296,8.009307371,0.669387755
33.13469388,9.600721402,28.35353065,1.001319554,12.98856886,8.695868928,0.689795918
33.13469388,9.599428211,30.48733248,0.978179386,12.71135445,8.002780988,0.710204082
33.13469388,9.598687748,29.79250668,1.00608929,12.24786729,9.038391372,0.730612245
33.13469388,9.598481259,30.21238833,0.974519688,14.41272221,8.314247123,0.751020408
33.13469388,9.598789992,28.4014601,0.927622965,15.08639286,8.364463976,0.771428571
33.13469388,9.599595193,28.56479739,0.97188913,13.33324844,8.123886227,0.791836735
33.13469388,9.60087811,27.15402741,0.976268931,14.4274226,8.620061885,0.812244898
